slug,canonical_slug,aliases,name,active,product_count,brand_review_count,brand_reviews_available,order_volume_label,order_volume_numeric,order_volume_tier,years_on_noths,months_on_noths,tenure_label,location,returns_address_full,brand_url,products_url,affiliate_url,reviews_per_1k_orders
giftsonline4u,giftsonline4u,,GiftsOnline4U,True,566,4513,True,170K+,170000,100K+,12,,12 years,"Lincolnshire, GB",,https://www.notonthehighstreet.com/partners/giftsonline4u,https://www.notonthehighstreet.com/partners/giftsonline4u/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fgiftsonline4u,26.55
hurleyburleyjunior,hurleyburleyjunior,,Hurleyburley Junior,True,123,5293,True,170K+,170000,100K+,16,,16 years,"London, GB",,https://www.notonthehighstreet.com/partners/hurleyburleyjunior,https://www.notonthehighstreet.com/partners/hurleyburleyjunior/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fhurleyburleyjunior,31.14
jonnyssister,jonnyssister,,Jonny's Sister,True,346,4879,True,170K+,170000,100K+,17,,17 years,"Somerset, GB",,https://www.notonthehighstreet.com/partners/jonnyssister,https://www.notonthehighstreet.com/partners/jonnyssister/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fjonnyssister,28.7
julietreevesdesigns,julietreevesdesigns,,Juliet Reeves Designs,True,424,3219,True,170K+,170000,100K+,12,,12 years,"Hampshire, GB",,https://www.notonthehighstreet.com/partners/julietreevesdesigns,https://www.notonthehighstreet.com/partners/julietreevesdesigns/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fjulietreevesdesigns,18.94
dreamstoreality,dreamstoreality,,Love Lumi Ltd,True,1076,4153,True,170K+,170000,100K+,17,,17 years,"Lincs, GB",,https://www.notonthehighstreet.com/partners/dreamstoreality,https://www.notonthehighstreet.com/partners/dreamstoreality/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdreamstoreality,24.43
thespicery,thespicery,,the spicery,True,26,3740,True,170K+,170000,100K+,12,,12 years,"Bristol, GB",,https://www.notonthehighstreet.com/partners/thespicery,https://www.notonthehighstreet.com/partners/thespicery/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fthespicery,22.0
chocolateonchocolate,chocolateonchocolate,,Choc on Choc,True,147,5436,True,160K+,160000,100K+,16,,16 years,"Avon, GB",,https://www.notonthehighstreet.com/partners/chocolateonchocolate,https://www.notonthehighstreet.com/partners/chocolateonchocolate/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fchocolateonchocolate,33.98
lilybelledesigns,lilybelledesigns,,Lily Belle,True,0,0,True,160K+,160000,100K+,19,,19 years,,,https://www.notonthehighstreet.com/partners/lilybelledesigns,https://www.notonthehighstreet.com/partners/lilybelledesigns/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Flilybelledesigns,0.0
mapsinternational,mapsinternational,,Maps International,True,94,2848,True,160K+,160000,100K+,15,,15 years,"Oxon, GB",,https://www.notonthehighstreet.com/partners/mapsinternational,https://www.notonthehighstreet.com/partners/mapsinternational/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fmapsinternational,17.8
thedriftingbear,thedriftingbear,,Drifting Co.,True,332,5629,True,150K+,150000,100K+,15,,15 years,"Devon, GB",,https://www.notonthehighstreet.com/partners/thedriftingbear,https://www.notonthehighstreet.com/partners/thedriftingbear/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fthedriftingbear,37.53
giftrepublic,giftrepublic,,Gift Republic,True,284,1529,True,150K+,150000,100K+,8,,8 years,"London, GB",,https://www.notonthehighstreet.com/partners/giftrepublic,https://www.notonthehighstreet.com/partners/giftrepublic/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fgiftrepublic,10.19
mygivenname,mygivenname,,MY GIVEN NAME,True,43,2933,True,150K+,150000,100K+,10,,10 years,"Leicestershire, GB",,https://www.notonthehighstreet.com/partners/mygivenname,https://www.notonthehighstreet.com/partners/mygivenname/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fmygivenname,19.55
overandover,overandover,,Over & Over,True,582,4137,True,150K+,150000,100K+,12,,12 years,"Oxfordshire, GB",,https://www.notonthehighstreet.com/partners/overandover,https://www.notonthehighstreet.com/partners/overandover/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Foverandover,27.58
thatsnicethat,thatsnicethat,,That's Nice That,True,963,2225,True,150K+,150000,100K+,9,,9 years,"Rutland, GB",,https://www.notonthehighstreet.com/partners/thatsnicethat,https://www.notonthehighstreet.com/partners/thatsnicethat/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fthatsnicethat,14.83
wholeinthemiddle,wholeinthemiddle,,Whole in the Middle,True,523,3701,True,150K+,150000,100K+,13,,13 years,"Lancashire, GB",,https://www.notonthehighstreet.com/partners/wholeinthemiddle,https://www.notonthehighstreet.com/partners/wholeinthemiddle/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fwholeinthemiddle,24.67
andreafays,andreafays,,Andrea Fays,True,1181,5245,True,140K+,140000,100K+,12,,12 years,"Devon, GB",,https://www.notonthehighstreet.com/partners/andreafays,https://www.notonthehighstreet.com/partners/andreafays/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fandreafays,37.46
designbyeleven,designbyeleven,,Design by Eleven,True,2,3117,True,140K+,140000,100K+,10,,10 years,"Shropshire, GB",,https://www.notonthehighstreet.com/partners/designbyeleven,https://www.notonthehighstreet.com/partners/designbyeleven/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fdesignbyeleven,22.26
poshtottydesignscreates,poshtottydesignscreates,,Labour Of Love,True,279,3453,True,140K+,140000,100K+,11,,11 years,"Brighton , GB",,https://www.notonthehighstreet.com/partners/poshtottydesignscreates,https://www.notonthehighstreet.com/partners/poshtottydesignscreates/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fposhtottydesignscreates,24.66
sweettreebybrowns,sweettreebybrowns,,Sweet Trees,True,5,4379,True,140K+,140000,100K+,14,,14 years,"Watford, GB",,https://www.notonthehighstreet.com/partners/sweettreebybrowns,https://www.notonthehighstreet.com/partners/sweettreebybrowns/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fsweettreebybrowns,31.28
thehummingbirdcardcompany,thehummingbirdcardcompany,,The Hummingbird Card Company,True,199,3033,True,140K+,140000,100K+,17,,17 years,"Leicestershire, GB",,https://www.notonthehighstreet.com/partners/thehummingbirdcardcompany,https://www.notonthehighstreet.com/partners/thehummingbirdcardcompany/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fthehummingbirdcardcompany,21.66
netalternative,netalternative,,Warner's End,True,151,3451,True,140K+,140000,100K+,13,,13 years,"Bucks, GB",,https://www.notonthehighstreet.com/partners/netalternative,https://www.notonthehighstreet.com/partners/netalternative/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fnetalternative,24.65
aisforalphabet,aisforalphabet,,A is for Alphabet,True,0,0,True,130K+,130000,100K+,15,,15 years,,,https://www.notonthehighstreet.com/partners/aisforalphabet,https://www.notonthehighstreet.com/partners/aisforalphabet/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Faisforalphabet,0.0
betsybenn,betsybenn,,Betsy Benn,True,234,5898,True,130K+,130000,100K+,15,,15 years,"Cheltenham, GB",,https://www.notonthehighstreet.com/partners/betsybenn,https://www.notonthehighstreet.com/partners/betsybenn/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fbetsybenn,45.37
cocoapod,cocoapod,,Cocoapod Chocolates,True,216,5099,True,130K+,130000,100K+,17,,17 years,"Lancashire, GB",,https://www.notonthehighstreet.com/partners/cocoapod,https://www.notonthehighstreet.com/partners/cocoapod/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fcocoapod,39.22
jamesellis,jamesellis,,James Ellis,True,82,5073,True,130K+,130000,100K+,14,,14 years,"Bristol, GB",,https://www.notonthehighstreet.com/partners/jamesellis,https://www.notonthehighstreet.com/partners/jamesellis/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fjamesellis,39.02
leelu,leelu,,Leelu,True,23,5553,True,130K+,130000,100K+,13,,13 years,"Brighton, GB",,https://www.notonthehighstreet.com/partners/leelu,https://www.notonthehighstreet.com/partners/leelu/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fleelu,42.72
marquisanddawe,marquisanddawe,,Marquis & Dawe,True,219,3178,True,130K+,130000,100K+,15,,15 years,"Cheshire, GB",,https://www.notonthehighstreet.com/partners/marquisanddawe,https://www.notonthehighstreet.com/partners/marquisanddawe/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fmarquisanddawe,24.45
mirrorin,mirrorin,,Mirrorin,True,590,3180,True,130K+,130000,100K+,13,,13 years,"North Yorkshire, GB",,https://www.notonthehighstreet.com/partners/mirrorin,https://www.notonthehighstreet.com/partners/mirrorin/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fmirrorin,24.46
rockonruby,rockonruby,,Rock On Ruby,True,294,2465,True,130K+,130000,100K+,10,,10 years,"Greater Manchester, GB",,https://www.notonthehighstreet.com/partners/rockonruby,https://www.notonthehighstreet.com/partners/rockonruby/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Frockonruby,18.96
rubywren,rubywren,,Ruby Wren Designs,True,229,6344,True,130K+,130000,100K+,16,,16 years,"Kettering, GB",,https://www.notonthehighstreet.com/partners/rubywren,https://www.notonthehighstreet.com/partners/rubywren/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Frubywren,48.8
sweetwilliamdesigns,sweetwilliamdesigns,,Sweet William Designs,True,652,3806,True,130K+,130000,100K+,15,,15 years,"London, GB",,https://www.notonthehighstreet.com/partners/sweetwilliamdesigns,https://www.notonthehighstreet.com/partners/sweetwilliamdesigns/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fsweetwilliamdesigns,29.28
amandahancocks,amandahancocks,,Amanda Hancocks,True,416,6390,True,120K+,120000,100K+,19,,19 years,"Oxfordshire, GB",,https://www.notonthehighstreet.com/partners/amandahancocks,https://www.notonthehighstreet.com/partners/amandahancocks/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Famandahancocks,53.25
charlieboots,charlieboots,,Charlie Boots,True,374,3836,True,120K+,120000,100K+,14,,14 years,"Bromley, GB",,https://www.notonthehighstreet.com/partners/charlieboots,https://www.notonthehighstreet.com/partners/charlieboots/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fcharlieboots,31.97
coulsonmacleod,coulsonmacleod,,Coulson Macleod,True,1460,3506,True,120K+,120000,100K+,16,,16 years,"Northamptonshire, GB",,https://www.notonthehighstreet.com/partners/coulsonmacleod,https://www.notonthehighstreet.com/partners/coulsonmacleod/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fcoulsonmacleod,29.22
elizabethjane,elizabethjane,,Elizabeth Jane,True,28,1586,True,120K+,120000,100K+,13,,13 years,"Leicestershire, GB",,https://www.notonthehighstreet.com/partners/elizabethjane,https://www.notonthehighstreet.com/partners/elizabethjane/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Felizabethjane,13.22
lovetreedesign,lovetreedesign,,Lovetree Design,True,1538,2074,True,120K+,120000,100K+,10,,10 years,"West Midlands, GB",,https://www.notonthehighstreet.com/partners/lovetreedesign,https://www.notonthehighstreet.com/partners/lovetreedesign/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Flovetreedesign,17.28
pinkpineapple,pinkpineapple,,Pink Pineapple Home & Gifts,True,1316,2763,True,120K+,120000,100K+,12,,12 years,"West Yorkshire, GB",,https://www.notonthehighstreet.com/partners/pinkpineapple,https://www.notonthehighstreet.com/partners/pinkpineapple/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fpinkpineapple,23.02
vidavida,vidavida,,Vida Vida,True,440,3329,True,120K+,120000,100K+,12,,12 years,"Ilfracombe, GB",,https://www.notonthehighstreet.com/partners/vidavida,https://www.notonthehighstreet.com/partners/vidavida/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fvidavida,27.74
batch1,batch1,,Batch1,True,944,2182,True,110K+,110000,100K+,9,,9 years,"London, GB",,https://www.notonthehighstreet.com/partners/batch1,https://www.notonthehighstreet.com/partners/batch1/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fbatch1,19.84
begolden,begolden,,BeGolden,True,78,2816,True,110K+,110000,100K+,15,,15 years,"Oxfordshire, GB",,https://www.notonthehighstreet.com/partners/begolden,https://www.notonthehighstreet.com/partners/begolden/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fbegolden,25.6
clemandco,clemandco,,Clem & Co,True,262,2699,True,110K+,110000,100K+,15,,15 years,"Colchester, GB",,https://www.notonthehighstreet.com/partners/clemandco,https://www.notonthehighstreet.com/partners/clemandco/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fclemandco,24.54
cottontwist,cottontwist,,Cotton Twist,True,153,1773,True,110K+,110000,100K+,10,,10 years,"London, GB",,https://www.notonthehighstreet.com/partners/cottontwist,https://www.notonthehighstreet.com/partners/cottontwist/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fcottontwist,16.12
hemstudios,hemstudios,,Hem Studios,True,144,2116,True,110K+,110000,100K+,13,,13 years,"Pontypool, GB",,https://www.notonthehighstreet.com/partners/hemstudios,https://www.notonthehighstreet.com/partners/hemstudios/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Fhemstudios,19.24
lottieshaws,lottieshaws,,LOTTIE SHAW'S,True,69,2739,True,110K+,110000,100K+,11,,11 years,"East Yorkshire, GB",,https://www.notonthehighstreet.com/partners/lottieshaws,https://www.notonthehighstreet.com/partners/lottieshaws/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Flottieshaws,24.9
lisamariedesigns,lisamariedesigns,,Lisa Marie Designs,True,752,4506,True,110K+,110000,100K+,14,,14 years,"Kingston Upon Thames, GB",,https://www.notonthehighstreet.com/partners/lisamariedesigns,https://www.notonthehighstreet.com/partners/lisamariedesigns/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Flisamariedesigns,40.96
lucentstudios,lucentstudios,,Lucent Studios,True,283,2058,True,110K+,110000,100K+,12,,12 years,"Pershore, GB",,https://www.notonthehighstreet.com/partners/lucentstudios,https://www.notonthehighstreet.com/partners/lucentstudios/products,https://www.awin1.com/cread.php?awinmid=18484&awinaffid=1018637&clickref=MostReviewed&ued=https%3A%2F%2Fwww.notonthehighstreet.com%2Fpartners%2Flucentstudios,18.71
